,,,PRICE FLUCTUATIONS                   ,,01-Jan-23,,,,,,,,,,,,,
28/01/2020,53.14,-1.05,,,67.58,-0.02 ,-1.03,133.29,133.51,138.69,116.45,117.37,,,,,,
29/01/2020,53.48,0.34,,,67.52,-0.06 ,0.40,132.70,132.82,138.02,116.31,116.84,-0.53,,,,,
30/01/2020,53.33,-0.15,,,67.16,-0.36 ,0.21,132.17,131.18,136.40,115.55,116.35,-0.51,,,,,
31/01/2020,52.14,-1.19,,,66.93,-0.23 ,-0.96,130.92,130.10,135.38,114.98,115.22,-1.17,,,,,
1/12/2019,55.17,0.00,,,67.68,0.05 ,-0.05,134.05,135.51,140.90,117.02,118.06,,,,,,
2/12/2019,55.17,0.00,,,68.24,0.56 ,-0.56,134.05,135.51,140.90,117.02,118.06,,,,,,
3/12/2019,55.96,0.59,,,68.43,0.21 ,0.38,134.76,135.71,141.13,117.68,118.71,0.65,,,,,
4/12/2019,56.10,0.14,,,68.51,0.08 ,0.06,134.98,135.56,140.99,117.90,118.91,0.20,,,,,
5/12/2019,58.43,2.33,,,68.33,-0.18 ,2.51,134.84,135.21,140.68,117.73,118.78,-0.13,,,,,
6/12/2019,58.43,0.00,,,68.38,0.05 ,-0.05,134.54,134.75,140.18,117.58,118.51,-0.27,,,,,
7/12/2019,59.20,0.77,,,68.40,0.02 ,0.75,134.04,134.59,140.03,117.53,118.05,-0.46,,,,,
8/12/2019,59.20,0.00,,,68.37,-0.03 ,0.03,134.04,134.59,140.03,117.53,118.05,,,,,,
9/12/2019,59.20,0.00,,,68.32,-0.05 ,0.05,134.04,134.59,140.03,117.53,118.05,,,,,,
10/12/2019,59.02,-0.18,,,68.74,0.42 ,-0.60,133.90,134.68,140.13,117.57,117.93,-0.12,,,,,
11/12/2019,59.24,0.22,,,68.74,0.00 ,0.22,133.98,135.10,140.52,117.64,118.00,0.07,,,,,
12/12/2019,58.76,-0.48,,,69.06,0.32 ,-0.80,134.37,135.42,140.80,117.53,118.35,0.35,,,,,
13/12/2019,59.18,0.42,,,68.67,-0.39 ,0.81,134.65,135.77,141.23,117.71,118.61,0.26,,,,,
14/12/2019,60.07,0.89,,,68.76,0.09 ,0.80,135.08,135.71,141.21,117.85,119.00,0.39,,,,,
15/12/2019,60.07,0.00,,,68.84,0.08 ,-0.08,135.08,135.71,141.21,117.85,119.00,,,,,,
16/12/2019,60.07,0.00,,,68.86,0.02 ,-0.02,135.08,135.71,141.21,117.85,119.00,,,,,,
17/12/2019,60.21,0.14,,,68.49,-0.37 ,0.51,135.07,135.51,140.99,118.07,118.99,-0.01,,,,,
18/12/2019,60.94,0.73,,,68.54,0.05 ,0.68,134.84,135.79,141.28,118.41,118.78,-0.21,,,,,
19/12/2019,60.93,-0.01,,,68.85,0.31 ,-0.32,135.14,136.47,141.93,118.66,119.05,0.27,,,,,
20/12/2019,61.22,0.29,,,69.02,0.17 ,0.12,135.80,137.20,142.63,119.08,119.65,0.60,,,,,
21/12/2019,60.44,-0.78,,,69.02,0.00 ,-0.78,136.49,137.99,143.36,119.56,120.28,0.63,,,,,
22/12/2019,60.44,0.00,,,69.02,0.00 ,0.00,136.49,137.99,143.36,119.56,120.28,,,,,,
23/12/2019,60.44,0.00,,,69.24,0.22 ,-0.22,136.49,137.99,143.36,119.56,120.28,,,,,,
24/12/2019,60.52,0.08,,,69.21,-0.03 ,0.11,137.34,138.77,144.27,120.05,121.05,0.77,,,,,
25/12/2019,61.11,0.59,,,69.18,-0.03 ,0.62,138.14,138.90,144.42,120.50,121.78,0.73,,,,,
26/12/2019,61.11,0.00,,,69.48,0.30 ,-0.30,138.14,138.90,144.42,120.50,121.78,,,,,,
27/12/2019,61.68,0.57,,,69.83,0.35 ,0.22,138.14,138.90,144.42,120.50,121.78,,,,,,
28/12/2019,61.72,0.04,,,69.79,-0.04 ,0.08,138.14,139.03,144.51,121.24,121.78,,,,,,
29/12/2019,61.72,0.00,,,69.80,0.01 ,-0.01,138.14,139.03,144.51,121.24,121.78,,,,,,
30/12/2019,61.72,0.00,,,69.95,0.15 ,-0.15,138.14,139.03,144.51,121.24,121.78,,,,,,
31/12/2019,61.68,-0.04,,,70.18,0.23 ,-0.27,138.24,139.10,144.59,121.45,121.87,0.09,,,,,
1/11/2019,54.18,-0.88,,,69.14,0.20 ,-1.08,135.34,136.03,141.47,118.26,119.24,0.28,,,,,
2/11/2019,56.20,2.02,,,69.09,-0.09 ,2.11,135.37,135.46,140.99,118.02,119.26,0.02,,,,,
3/11/2019,56.20,0.00,,,69.19,0.10 ,-0.10,135.37,135.46,140.99,118.02,119.26,,,,,,
4/11/2019,56.20,0.00,,,68.80,-0.39 ,0.39,135.37,135.46,140.99,118.02,119.26,,,,,,
5/11/2019,56.54,0.34,,,68.94,0.14 ,0.20,134.96,134.28,139.83,117.68,118.89,-0.37,,,,,
6/11/2019,57.23,0.69,,,68.83,-0.11 ,0.80,134.00,134.18,139.77,117.64,118.02,-0.87,,,,,
7/11/2019,56.35,-0.88,,,68.99,0.16 ,-1.04,133.43,134.04,139.66,117.48,117.50,-0.52,,,,,
8/11/2019,57.15,0.80,,,68.57,-0.42 ,1.22,133.32,133.95,139.57,117.12,117.40,-0.10,,,,,
9/11/2019,57.24,0.09,,,68.64,0.07 ,0.02,133.22,134.05,139.57,116.83,117.31,-0.09,,,,,
10/11/2019,57.24,0.00,,,68.59,-0.05 ,0.05,133.22,134.05,139.57,116.83,117.31,,,,,,
11/11/2019,57.24,0.00,,,68.51,-0.08 ,0.08,133.22,134.05,139.57,116.83,117.31,,,,,,
12/11/2019,56.86,-0.34,,,68.41,-0.10 ,-0.24,133.23,134.08,139.53,116.50,117.32,0.01,,,,,
13/11/2019,56.80,-0.06,,,68.34,-0.07 ,0.01,133.19,133.76,139.18,116.38,117.28,-0.04,,,,,
14/11/2019,57.12,0.32,,,67.86,-0.48 ,0.80,132.81,133.50,138.85,116.46,116.94,-0.34,,,,,
15/11/2019,56.77,-0.35,,,68.15,0.29 ,-0.64,132.48,133.08,138.44,116.17,116.64,-0.30,,,,,
16/11/2019,57.72,0.95,,,68.18,0.03 ,0.92,132.08,133.16,138.46,116.02,116.27,-0.37,,,,,
17/11/2019,57.72,0.00,,,68.18,0.00 ,0.00,132.08,133.16,138.46,116.02,116.27,,,,,,
18/11/2019,57.72,0.00,,,68.11,-0.07 ,0.07,132.08,133.16,138.46,116.02,116.27,,,,,,
19/11/2019,57.05,-0.67,,,68.26,0.15 ,-0.15,132.11,133.60,138.94,116.07,116.30,0.03,,,,,
20/11/2019,55.21,-1.84,,,67.99,-0.27 ,-1.57,132.59,134.04,139.40,116.23,116.74,0.44,,,,,
21/11/2019,57.11,1.90,,,67.86,-0.13 ,2.03,133.03,133.96,139.27,116.29,117.14,0.40,,,,,
22/11/2019,58.58,1.47,,,67.83,-0.03 ,1.50,132.94,133.73,139.04,116.05,117.05,-0.09,,,,,
23/11/2019,57.77,-0.81,,,67.87,0.04 ,-0.85,132.68,133.44,138.83,115.97,116.82,-0.23,,,,,
24/11/2019,57.77,0.00,,,67.92,0.05 ,-0.05,132.68,133.44,138.83,115.97,116.82,,,,,,
25/11/2019,57.77,0.00,,,67.75,-0.17 ,0.17,132.68,133.44,138.83,115.97,116.82,,,,,,
26/11/2019,58.01,0.24,,,67.89,0.14 ,0.10,132.50,133.52,138.89,116.33,116.65,-0.17,,,,,
27/11/2019,58.41,0.40,,,67.77,-0.12 ,0.52,132.56,133.47,138.86,116.45,116.70,0.05,,,,,
28/11/2019,58.11,-0.30,,,67.69,-0.08 ,-0.22,132.52,133.90,139.32,116.51,116.67,-0.03,,,,,
29/11/2019,58.11,0.00,,,67.65,-0.04 ,0.04,132.99,134.95,140.37,116.67,117.10,0.43,,,,,
30/11/2019,55.17,-2.94,,,67.63,-0.02 ,-2.92,134.05,135.51,140.90,117.02,118.06,0.96,,,,,
1/10/2019,54.07,-1.84,,,67.05,-0.45 ,-1.39,137.19,137.85,143.29,120.38,120.92,-0.11,,,,,
2/10/2019,53.62,-0.45,,,67.08,0.03 ,-0.48,136.84,137.43,142.81,120.24,120.60,-0.32,,,,,
3/10/2019,52.64,-0.98,,,67.44,0.36 ,-1.34,136.37,137.13,142.38,119.83,120.17,-0.43,,,,,
4/10/2019,52.45,-0.19,,,67.68,0.24 ,-0.43,135.94,137.10,142.41,119.46,119.78,-0.39,,,,,
5/10/2019,52.81,0.36,,,67.71,0.03 ,0.33,135.97,136.53,141.87,118.93,119.81,0.03,,,,,
6/10/2019,52.81,0.00,,,67.61,-0.10 ,-0.10,135.97,136.53,141.87,118.93,119.81,,,,,,
7/10/2019,52.81,0.00,,,67.31,-0.30 ,0.30,135.97,136.53,141.87,118.93,119.81,,,,,,
8/10/2019,52.75,-0.06,,,67.29,-0.02 ,-0.04,135.42,135.87,141.87,118.72,119.31,-0.50,,,,,
9/10/2019,52.63,-0.12,,,67.24,-0.05 ,-0.07,134.75,135.49,140.76,118.37,118.70,-0.61,,,,,
10/10/2019,52.59,-0.04,,,67.62,0.38 ,-0.42,134.31,135.04,140.48,118.02,118.30,-0.40,,,,,
11/10/2019,53.55,0.96,,,68.01,0.39 ,0.57,134.02,134.81,140.26,117.80,118.04,-0.26,,,,,
12/10/2019,54.70,1.15,,,67.94,-0.07 ,1.22,133.82,135.07,140.60,117.74,117.85,-0.19,,,,,
13/10/2019,54.70,0.00,,,67.95,0.01 ,-0.01,133.82,135.07,140.60,117.74,117.85,,,,,,
14/10/2019,54.70,0.00,,,67.76,-0.19 ,0.19,133.82,135.07,140.60,117.74,117.85,,,,,,
15/10/2019,53.59,-1.11,,,67.53,-0.23 ,-0.88,134.16,135.72,141.29,117.95,118.16,0.31,,,,,
16/10/2019,52.81,-0.78,,,67.59,0.06 ,0.84,134.84,136.06,141.65,118.18,118.78,0.62,,,,,
17/10/2019,53.36,0.55,,,68.26,0.67 ,-0.12,135.20,136.37,141.90,118.22,119.11,0.33,,,,,
18/10/2019,53.93,0.57,,,68.56,0.30 ,0.27,135.48,136.86,142.32,118.56,119.36,0.25,,,,,
19/10/2019,53.78,-0.15,,,68.56,0.00 ,-0.15,135.91,137.06,142.52,118.85,119.75,0.39,,,,,
20/10/2019,53.78,0.00,,,68.43,-0.13 ,0.13,135.91,137.06,142.52,118.85,119.75,,,,,,
21/10/2019,53.78,0.00,,,68.67,0.24 ,-0.24,135.91,137.06,142.52,118.85,119.75,,,,,,
22/10/2019,53.31,-0.47,,,68.55,-0.12 ,-0.35,136.13,136.76,142.18,119.00,119.95,0.20,,,,,
23/10/2019,54.16,0.85,,,68.55,0.00 ,0.85,135.80,136.59,142.06,118.97,119.65,-0.30,,,,,
24/10/2019,55.97,1.81,,,68.18,-0.37 ,2.18,135.69,136.20,141.71,118.61,119.55,-0.10,,,,,
25/10/2019,56.23,0.26,,,68.20,0.02 ,0.24,135.33,135.66,141.19,118.43,119.23,-0.32,,,,,
26/10/2019,56.66,0.43,,,68.21,0.01 ,0.42,134.79,135.48,140.90,118.55,118.74,-0.49,,,,,
27/10/2019,56.66,0.00,,,68.22,0.01 ,-0.01,134.79,135.48,140.90,118.55,118.74,,,,,,
28/10/2019,56.66,0.00,,,68.39,0.17 ,-0.17,134.79,135.48,140.90,118.55,118.74,,,,,,
29/10/2019,55.81,-0.85,,,68.65,0.24 ,-1.09,134.50,135.71,141.14,118.57,118.47,-0.27,,,,,
30/10/2019,55.54,-0.27,,,69.00,0.35 ,-0.62,134.72,135.80,141.18,118.47,118.67,0.20,,,,,
31/10/2019,55.06,0.48,,,68.94,-0.06 ,-0.42,135.04,136.04,141.02,118.41,118.96,0.29,,,,,
1/09/2019,55.10,0.00,,,67.26,-0.09 ,0.09,131.88,133.12,138.48,115.91,116.09,,,,,,
2/09/2019,55.10,0.00,,,67.17,-0.09 ,0.09,131.88,133.12,138.48,115.91,116.09,,,,,,
3/09/2019,55.10,0.00,,,67.58,0.41 ,-0.41,132.01,133.54,138.85,116.07,116.21,0.12,,,,,
4/09/2019,53.94,-1.16,,,67.95,0.37 ,-1.53,132.39,133.59,138.86,115.96,116.55,0.34,,,,,
5/09/2019,56.26,2.32,,,68.14,0.19 ,2.13,132.39,133.58,138.88,115.84,116.55,0.00,,,,,
6/09/2019,56.30,0.04,,,68.49,0.35 ,-0.31,132.41,133.30,138.67,115.71,116.57,0.02,,,,,
7/09/2019,56.52,0.22,,,68.45,-0.04 ,0.26,132.20,133.11,138.55,115.98,116.38,-0.19,,,,,
8/09/2019,56.52,0.00,,,68.46,0.01 ,-0.01,132.20,133.11,138.55,115.98,116.38,,,,,,
9/09/2019,56.52,0.00,,,68.65,0.19 ,0.19,132.20,133.11,138.55,115.98,116.38,,,,,,
10/09/2019,57.85,1.33,,,68.61,-0.04 ,1.29,132.09,132.83,138.35,116.05,116.28,-0.10,,,,,
11/09/2019,57.40,-0.45,,,68.63,0.02 ,-0.47,131.87,133.04,138.59,116.03,116.08,-0.20,,,,,
12/09/2019,55.09,-2.31,,,68.61,-0.02 ,-2.29,132.11,133.68,139.20,116.06,116.30,0.22,,,,,
13/09/2019,55.09,0.00,,,68.76,0.15 ,-0.15,132.72,134.35,139.88,116.40,116.85,0.55,,,,,
14/09/2019,54.85,-0.24,,,68.69,-0.07 ,-0.17,133.42,134.39,139.90,116.64,117.49,0.64,,,,,
15/09/2019,54.85,0.00,,,68.69,0.00 ,0.00,133.42,134.39,139.90,116.64,117.49,,,,,,
16/09/2019,54.85,0.00,,,68.65,-0.04 ,0.04,133.42,134.39,139.90,116.64,117.49,,,,,,
17/09/2019,62.90,8.05,,,68.67,0.02 ,8.03,133.43,134.06,139.57,116.65,117.50,0.01,,,,,
18/09/2019,59.34,-3.56,,,68.30,-0.37 ,-3.19,133.10,134.80,140.26,117.14,117.20,-0.30,,,,,
19/09/2019,58.11,-1.23,,,67.93,-0.37 ,-0.86,133.79,136.17,141.59,118.17,117.83,0.63,,,,,
20/09/2019,58.13,0.02,,,67.66,-0.27 ,0.29,135.14,136.58,141.93,118.56,119.05,1.22,,,,,
21/09/2019,58.09,-0.04,,,67.67,0.01 ,-0.05,135.47,137.49,142.74,118.94,119.35,0.30,,,,,
22/09/2019,58.09,0.00,,,67.69,0.02 ,-0.02,135.47,137.49,142.74,118.94,119.35,,,,,,
23/09/2019,58.09,0.00,,,67.74,0.05 ,-0.05,135.47,137.49,142.74,118.94,119.35,,,,,,
24/09/2019,57.27,-0.82,,,67.91,0.17 ,-0.99,136.39,138.99,144.25,119.47,120.10,0.75,,,,,
25/09/2019,57.29,0.02,,,67.53,-0.38 ,0.40,137.79,139.28,144.56,120.17,121.46,1.36,,,,,
26/09/2019,56.49,-0.80,,,67.47,-0.06 ,-0.74,138.11,138.62,143.95,121.02,121.75,0.29,,,,,
27/09/2019,56.41,-0.08,,,67.62,0.15 ,-0.23,137.50,138.41,143.77,120.79,121.20,-0.55,,,,,
28/09/2019,55.91,-0.60,,,67.64,0.02 ,-0.62,137.31,138.20,143.64,120.29,121.03,-0.17,,,,,
29/09/2019,55.91,0.00,,,67.65,0.01 ,-0.01,137.31,138.20,143.64,120.29,121.03,,,,,,
30/09/2019,55.91,0.00,,,67.50,-0.15 ,0.15,137.31,138.20,143.64,120.29,121.03,,,,,,
1/08/2019,58.58,0.53,,,67.98,-0.46 ,0.99,133.14,134.91,140.25,116.99,117.24,0.14,,,,,
2/08/2019,53.95,-4.63,,,68.01,0.03 ,-4.66,133.77,135.46,140.87,117.48,117.81,0.57,,,,,
3/08/2019,55.66,1.71,,,68.01,0.00 ,1.71,134.40,136.17,141.40,118.19,118.38,0.57,,,,,
4/08/2019,55.66,0.00,,,67.95,-0.06 ,0.06,134.40,136.17,141.40,118.19,118.38,,,,,,
5/08/2019,55.66,0.00,,,67.58,-0.37 ,0.37,134.40,136.17,141.40,118.19,118.38,,,,,,
6/08/2019,54.69,-0.97,,,67.59,-0.01 ,-0.98,135.16,136.14,141.63,118.16,119.07,0.69,,,,,
7/08/2019,53.63,-1.06,,,67.59,0.00 ,-1.06,135.17,135.76,141.46,118.08,119.07,0.00,,,,,
8/08/2019,51.09,-2.54,,,67.85,0.16 ,-2.80,134.93,135.15,140.80,117.91,118.86,-0.21,,,,,
9/08/2019,52.54,-1.45,,,67.86,0.01 ,1.44,134.32,134.29,139.67,117.57,118.31,-0.55,,,,,
10/08/2019,54.50,-1.96,,,67.88,0.02 ,1.94,133.20,133.09,138.45,116.88,117.29,-1.02,,,,,
11/08/2019,54.50,0.00,,,67.86,-0.02 ,0.02,133.20,133.09,138.45,116.88,117.29,,,,,,
12/08/2019,54.50,0.00,,,67.50,-0.36 ,0.36,133.20,133.09,138.45,116.88,117.29,,,,,,
13/08/2019,54.93,0.43,,,67.96,0.46 ,-0.03,131.98,132.62,137.96,116.98,116.18,-1.11,,,,,
14/08/2019,57.10,2.17,,,67.48,-0.38 ,2.55,131.16,132.09,137.49,117.09,115.44,-0.74,,,,,
15/08/2019,55.23,-1.87,,,67.75,-0.27 ,-2.14,130.56,132.05,137.42,116.35,114.89,-0.55,,,,,
16/08/2019,54.47,-0.76,,,67.78,0.03 ,-0.79,130.52,132.86,138.33,115.96,114.85,0.04,,,,,
17/08/2019,54.87,0.40,,,67.79,0.01 ,0.39,131.04,133.85,139.35,115.87,115.33,0.48,,,,,
18/08/2019,54.87,0.00,,,67.81,0.02 ,-0.02,131.04,133.85,139.35,115.87,115.33,,,,,,
19/08/2019,54.87,0.00,,,67.66,-0.15 ,0.15,131.04,133.85,139.35,115.87,115.33,,,,,,
20/08/2019,56.21,1.34,,,67.79,0.13 ,1.21,131.66,133.59,139.23,115.74,115.89,0.56,,,,,
21/08/2019,56.34,0.13,,,67.81,0.02 ,0.11,132.19,133.59,139.10,115.71,116.37,0.48,,,,,
22/08/2019,55.68,-0.66,,,67.58,-0.23 ,-0.43,132.63,133.66,139.23,115.97,116.77,0.40,,,,,
23/08/2019,55.35,-0.33,,,67.42,-0.16 ,-0.17,132.75,133.36,138.96,116.34,116.88,0.11,,,,,
24/08/2019,54.17,-1.18,,,67.53,0.11 ,-1.29,132.50,133.39,138.89,116.42,116.65,-0.23,,,,,
25/08/2019,54.17,0.00,,,67.38,-0.15 ,0.15,132.50,133.39,138.89,116.42,116.65,,,,,,
26/08/2019,54.17,0.00,,,67.76,0.38 ,-0.38,132.50,133.39,138.89,116.42,116.65,,,,,,
27/08/2019,53.54,-0.53,,,67.51,-0.25 ,-0.28,132.42,133.38,138.84,116.17,116.58,-0.07,,,,,
28/08/2019,54.93,1.29,,,67.36,-0.15 ,1.44,132.36,133.30,138.82,116.00,116.53,-0.05,,,,,
29/08/2019,55.78,0.85,,,67.28,-0.08 ,0.93,132.35,133.03,138.44,115.81,116.52,-0.01,,,,,
30/08/2019,56.71,0.93,,,67.33,0.05 ,0.88,131.98,132.99,138.35,115.83,116.18,-0.34,,,,,
31/08/2019,55.10,-1.61,,,67.35,0.02 ,-1.63,131.88,133.12,138.48,115.91,116.09,-0.09,,,,,
1/07/2019,58.47,0.00,,,69.63,0.67 ,0.67,132.45,133.67,139.23,115.97,116.61,,,,,,
2/07/2019,59.09,0.62,,,69.94,0.31 ,0.31,132.74,133.71,139.19,116.28,116.87,0.26,,,,,
3/07/2019,56.25,2.84,,,70.32,0.38 ,3.16,132.68,133.96,139.34,116.56,116.82,0.05,,,,,
4/07/2019,57.34,1.09,,,70.24,0.08 ,1.17,132.85,,139.62,116.61,116.97,0.15,,,,,
5/07/2019,57.34,0.00,,,69.82,0.42 ,0.42,133.14,133.56,138.97,116.21,117.24,0.27,,,,,
6/07/2019,57.51,0.17,,,69.80,0.02 ,0.19,132.48,132.95,138.36,116.01,116.64,0.60,,,,,
7/07/2019,57.51,0.00,,,69.81,0.01 ,0.01,132.48,132.95,138.36,116.01,116.64,,,,,,
8/07/2019,57.51,0.00,,,69.74,0.07 ,0.07,132.48,132.95,138.36,116.01,116.64,,,,,,
9/07/2019,57.66,0.15,,,69.29,0.45 ,0.60,131.87,132.44,137.82,115.57,116.08,0.56,,,,,
10/07/2019,57.83,0.17,,,69.63,0.34 ,0.17,131.33,131.95,137.42,115.36,115.59,0.49,,,,,
11/07/2019,60.43,2.60,,,69.75,0.12 ,2.48,130.93,131.63,137.04,115.19,115.23,0.36,,,,,
12/07/2019,60.20,0.23,,,70.21,0.46 ,0.69,130.54,132.38,137.78,115.17,114.87,0.36,,,,,
13/07/2019,60.21,0.01,,,70.20,0.01 ,0.02,131.29,133.57,138.99,115.57,115.55,0.68,,,,,
14/07/2019,60.21,0.00,,,70.21,0.01 ,0.01,131.29,133.57,138.99,115.57,115.55,,,,,,
15/07/2019,60.21,0.00,,,70.39,0.18 ,0.18,131.29,133.57,138.99,115.57,115.55,,,,,,
16/07/2019,59.58,0.63,,,70.12,0.27 ,0.36,132.50,134.58,140.07,116.26,116.65,1.10,,,,,
17/07/2019,57.62,1.96,,,70.12,0.00 ,1.96,133.58,135.06,140.58,116.79,117.64,0.99,,,,,
18/07/2019,55.05,2.57,,,70.74,0.62 ,3.19,134.08,135.48,141.02,117.27,118.09,0.45,,,,,
19/07/2019,55.30,0.25,,,70.42,0.32 ,0.57,134.52,135.27,140.79,117.38,118.49,0.40,,,,,
20/07/2019,55.63,0.33,,,70.41,0.01 ,0.34,134.31,134.35,139.90,117.44,118.30,0.19,,,,,
21/07/2019,55.63,0.00,,,70.43,0.02 ,0.02,134.31,134.35,139.90,117.44,118.30,,,,,,
22/07/2019,55.63,0.00,,,70.34,0.09 ,0.09,134.31,134.35,139.90,117.44,118.30,,,,,,
23/07/2019,56.22,0.59,,,70.05,0.29 ,0.88,133.40,133.58,139.06,117.09,117.47,0.83,,,,,
24/07/2019,56.77,0.55,,,69.78,0.27 ,0.82,132.55,133.37,138.80,116.66,116.70,0.77,,,,,
25/07/2019,55.88,0.89,,,69.53,0.25 ,0.64,132.30,133.09,138.51,116.23,116.47,0.23,,,,,
26/07/2019,56.02,0.14,,,69.08,0.45 ,0.69,132.00,133.30,138.70,116.15,116.20,0.27,,,,,
27/07/2019,56.20,0.18,,,69.12,0.04 ,0.14,132.20,133.70,139.01,116.13,116.38,0.18,,,,,
28/07/2019,56.20,0.00,,,69.06,0.06 ,0.06,132.20,133.70,139.01,116.13,116.38,,,,,,
29/07/2019,56.20,0.00,,,69.02,0.04 ,0.04,132.20,133.70,139.01,116.13,116.38,,,,,,
30/07/2019,56.87,0.67,,,68.74,0.28 ,0.95,132.52,134.17,139.47,116.22,116.67,0.29,,,,,
31/07/2019,58.05,1.18,,,68.44,0.30 ,1.48,132.99,134.31,139.63,116.48,117.10,0.43,,,,,
1/06/2019,53.50,3.09,,,69.36,0.02 ,3.07,136.32,136.65,142.01,120.18,120.13,0.73,,,,,
2/06/2019,53.50,0.00,,,69.54,0.18 ,0.18,136.32,136.65,142.01,120.18,120.13,,,,,,
3/06/2019,53.50,0.00,,,69.76,0.22 ,0.22,136.32,136.65,142.01,120.18,120.13,,,,,,
4/06/2019,53.25,0.25,,,69.92,0.16 ,0.41,135.72,136.03,141.45,119.27,119.58,0.55,,,,,
5/06/2019,53.48,0.23,,,69.69,0.23 ,0.46,135.17,134.64,140.09,117.98,119.08,0.50,,,,,
6/06/2019,51.68,1.80,,,69.79,0.10 ,1.90,133.79,132.70,138.14,116.97,117.83,0.13,,,,,
7/06/2019,52.59,0.91,,,69.98,0.19 ,0.72,131.86,131.64,137.09,116.87,116.07,1.76,,,,,
8/06/2019,53.99,1.40,,,70.00,0.02 ,1.38,130.22,129.53,134.96,115.74,114.58,1.49,,,,,
9/06/2019,53.99,0.00,,,70.04,0.04 ,0.04,130.22,129.53,134.96,115.74,114.58,,,,,,
10/06/2019,53.99,0.00,,,69.60,0.40 ,0.40,130.22,129.53,134.96,115.74,114.58,,,,,,
11/06/2019,53.26,0.73,,,69.61,0.01 ,0.74,128.50,128.47,134.96,115.74,113.02,1.56,,,,,
12/06/2019,53.27,0.01,,,69.29,0.32 ,0.33,127.57,128.59,133.92,113.61,112.17,0.85,,,,,
13/06/2019,51.14,2.13,,,69.20,0.09 ,2.04,127.59,128.76,134.03,112.64,112.19,0.02,,,,,
14/06/2019,52.28,1.14,,,68.71,0.49 ,1.63,127.68,128.82,134.01,112.02,112.27,0.08,,,,,
15/06/2019,52.51,0.23,,,68.72,0.01 ,0.22,127.71,129.22,134.33,112.07,112.30,0.03,,,,,
16/06/2019,52.51,0.00,,,68.74,0.02 ,0.02,127.71,129.22,134.33,112.07,112.30,,,,,,
17/06/2019,52.51,0.00,,,68.52,0.22 ,0.22,127.71,129.22,134.33,112.07,112.30,,,,,,
18/06/2019,51.93,0.58,,,68.76,0.24 ,0.82,128.03,129.39,134.43,112.21,112.59,0.29,,,,,
19/06/2019,53.90,1.97,,,68.84,0.08 ,1.89,128.14,129.49,134.69,112.59,112.69,0.10,,,,,
20/06/2019,53.76,0.14,,,69.23,0.39 ,0.53,128.38,129.69,134.87,112.72,112.91,0.22,,,,,
21/06/2019,56.65,2.89,,,69.28,0.05 ,2.84,128.59,130.20,135.40,112.95,113.10,0.19,,,,,
22/06/2019,57.43,0.78,,,69.28,0.00 ,0.78,129.12,130.80,136.07,113.42,113.58,0.48,,,,,
23/06/2019,57.43,0.00,,,69.32,0.04 ,0.04,129.12,130.80,136.07,113.42,113.58,,,,,,
24/06/2019,57.43,0.00,,,69.61,0.29 ,0.29,129.12,130.80,136.07,113.42,113.58,,,,,,
25/06/2019,57.90,0.47,,,69.60,0.01 ,0.48,129.79,131.61,136.94,114.11,114.19,0.61,,,,,
26/06/2019,57.83,0.07,,,69.87,0.27 ,0.34,130.65,132.24,137.59,114.73,114.97,0.78,,,,,
27/06/2019,59.38,1.55,,,70.06,0.19 ,1.36,131.31,132.76,138.13,115.15,115.57,0.58,,,,,
28/06/2019,58.47,0.91,,,70.21,0.15 ,1.06,131.82,133.34,138.74,115.64,116.06,0.49,,,,,
29/06/2019,58.47,0.00,,,70.23,0.02 ,0.02,132.45,133.67,139.06,116.18,116.61,0.55,,,,,
30/06/2019,,,,,,,,132.45,133.67,139.23,115.97,116.61,,,,,,
1/05/2019,63.91,0.41,,,70.14,0.36 ,0.77,138.47,139.16,144.49,121.20,122.08,0.51,,,,,
2/05/2019,63.61,0.30,,,70.00,0.14 ,0.16,138.20,138.97,144.24,121.34,121.84,0.24,,,,,
3/05/2019,61.81,1.80,,,70.20,0.20 ,2.00,137.96,138.62,144.05,121.49,121.62,0.22,,,,,
4/05/2019,61.94,0.13,,,70.22,0.02 ,0.11,137.62,138.22,143.58,121.50,121.31,0.31,,,,,
5/05/2019,61.94,0.00,,,69.76,0.46 ,0.46,137.62,138.22,143.58,121.50,121.31,,,,,,
6/05/2019,61.94,0.00,,,69.89,0.13 ,0.13,137.62,138.22,143.58,121.50,121.31,,,,,,
7/05/2019,62.25,0.31,,,70.12,0.23 ,0.08,137.25,137.98,143.33,121.38,120.97,0.34,,,,,
8/05/2019,61.40,0.85,,,69.90,0.22 ,0.63,137.05,138.21,143.58,121.09,120.79,,,,,,
9/05/2019,62.12,0.72,,,69.90,0.00 ,0.72,137.28,138.33,143.84,120.89,121.00,0.21,,,,,
10/05/2019,61.70,0.42,,,70.00,0.10 ,0.52,137.52,138.19,143.72,120.66,121.22,0.22,,,,,
11/05/2019,61.66,0.04,,,70.00,0.00 ,0.04,137.43,138.01,143.48,120.73,121.14,0.08,,,,,
12/05/2019,61.66,0.00,,,69.95,0.05 ,0.05,137.43,138.01,143.48,120.73,121.14,,,,,,
13/05/2019,61.66,0.00,,,69.45,0.50 ,0.50,137.43,138.01,143.48,120.73,121.14,,,,,,
14/05/2019,61.04,0.62,,,69.43,0.02 ,0.60,137.20,137.98,143.46,120.80,120.93,0.21,,,,,
